RUC,RazonSocial,Estado,Condicion,Tipo,Actividad_CIIU3_Principal,NroTrab,NroTrab_num,Departamento,Provincia,Distrito
20608184091,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,VENTA AL POR MAYOR DE OTROS ENSERES DOMESTICOS,42,42,LIMA,LIMA,MIRAFLORES
20608553496,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ACTIVIDADES DE ARQUITECTURA E INGENIERIA,42,42,LIMA,LIMA,SAN MIGUEL
20608557874,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ACTIVIDADES DE INVESTIGACION Y SEGURIDAD,42,42,LIMA,LIMA,JESUS MARIA
20608582089,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ACTIVIDADES LIMPIEZA DE EDIFICIOS,42,42,SAN MARTIN,SAN MARTIN,TARAPOTO
20608676725,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,RESTAURANTES BARES Y CANTINAS,42,42,LIMA,LIMA,SANTIAGO DE SURCO
20608895192,,ACTIVO,HABIDO,SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,RESTAURANTES BARES Y CANTINAS,42,42,LA LIBERTAD,TRUJILLO,TRUJILLO
20609338271,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,CONSTRUCCION EDIFICIOS COMPLETOS,42,42,LIMA,LIMA,LURIN
20609386348,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ACTIVIDADES LIMPIEZA DE EDIFICIOS,42,42,LIMA,LIMA,LOS OLIVOS
20609418088,,ACTIVO,HABIDO,EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,ACTIVIDADES LIMPIEZA DE EDIFICIOS,42,42,LIMA,LIMA,SURQUILLO
20609563789,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,PROCESAMIENTO DE DATOS,42,42,LIMA,LIMA,SANTIAGO DE SURCO
20609836297,,ACTIVO,HABIDO,EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,OTROS TIPOS DE VENTA AL POR MENOR,42,42,LIMA,LIMA,LIMA
20609934728,,ACTIVO,HABIDO,EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,VENTA AL POR MAYOR DE PRODUCTOS TEXTILES,42,42,LIMA,LIMA,BREÑA
20610211071,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,OTROS TIPOS INTERMEDIACION MONETARIA,42,42,LIMA,HUAURA,HUACHO
20610318186,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ACTIVIDADES INMOBILIARIAS,42,42,LIMA,LIMA,MIRAFLORES
20610438840,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ENSEÑANZA SECUNDARIA FORMACION GENERAL,42,42,LIMA,LIMA,VILLA MARIA DEL TRIUNFO
20610489622,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,VENTA DE VEHICULOS AUTOMOTORES,42,42,LIMA,LIMA,SAN LUIS
20610683003,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ENSEÑANZA PRIMARIA,42,42,LIMA,LIMA,LOS OLIVOS
20610835580,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ALQUILER OTROS TIPOS MAQUINARIA Y EQUIPO NO CLASIFICADO PREVIAMENTE,42,42,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA
20610971475,,ACTIVO,HABIDO,SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,TRANSPORTE DE CARGA POR CARRETERA,42,42,ANCASH,SANTA,COISHCO
20611113031,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ACTIVIDADES DE INVESTIGACION Y SEGURIDAD,42,42,PIURA,PAITA,PAITA
20611176644,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,OTRAS ACTIVIDADES EMPRESARIALES NO CLASIFICADO PREVIAMENTE,42,42,LIMA,LIMA,SAN ISIDRO
20611278862,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,CONSTRUCCION EDIFICIOS COMPLETOS,42,42,LIMA,LIMA,VILLA EL SALVADOR
20611569000,,ACTIVO,HABIDO,CONTRATOS COLABORACION EMPRESARIAL,CONSTRUCCION EDIFICIOS COMPLETOS,42,42,LIMA,LIMA,SAN BORJA
20611888458,,ACTIVO,HABIDO,COMUNIDAD CAMPESINA NATIVA,OTROS TIPOS TRANSPORTE REGULADOS VIA TERRESTRE,42,42,LIMA,HUAROCHIRI,SAN MATEO
20611962917,,ACTIVO,HABIDO,CONTRATOS COLABORACION EMPRESARIAL,CONSTRUCCION EDIFICIOS COMPLETOS,42,42,SAN MARTIN,MOYOBAMBA,MOYOBAMBA
20612000957,,ACTIVO,HABIDO,CONTRATOS COLABORACION EMPRESARIAL,CONSTRUCCION EDIFICIOS COMPLETOS,42,42,SAN MARTIN,SAN MARTIN,TARAPOTO
20612085961,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ACTIVIDADES INMOBILIARIAS,42,42,LIMA,LIMA,MIRAFLORES
20612221325,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCION,42,42,CALLAO,PROVINCIA CONSTITUCIONAL DEL CALLAO,CALLAO
20612235997,,ACTIVO,HABIDO,EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,ELABORACION DE OTROS PRODUCTOS ALIMENTICIOS,42,42,SAN MARTIN,MOYOBAMBA,MOYOBAMBA
20613006321,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,CONSTRUCCION EDIFICIOS COMPLETOS,42,42,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO
20613206885,,ACTIVO,HABIDO,SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCION,42,42,LIMA,LIMA,COMAS
20613298071,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,VENTA MANTENIMIENTO Y REPARACION DE MOTOCICLETAS,42,42,LIMA,LIMA,SAN ISIDRO
20613465716,,ACTIVO,HABIDO,CONTRATOS COLABORACION EMPRESARIAL,CONSTRUCCION EDIFICIOS COMPLETOS,42,42,HUANUCO,LEONCIO PRADO,RUPA-RUPA
20613494619,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ACTIVIDADES DE IMPRESION,42,42,LIMA,LIMA,ATE
20614081491,,ACTIVO,HABIDO,CONTRATOS COLABORACION EMPRESARIAL,CONSTRUCCION EDIFICIOS COMPLETOS,42,42,LIMA,LIMA,SAN BORJA
20614113341,,ACTIVO,HABIDO,ASOCIACION,ACTIVIDADES OTRAS ASOCIACIONES NO CLASIFICADO PREVIAMENTE,42,42,LIMA,LIMA,LIMA
20614404826,,ACTIVO,HABIDO,CONTRATOS COLABORACION EMPRESARIAL,CONSTRUCCION EDIFICIOS COMPLETOS,42,42,SAN MARTIN,RIOJA,NUEVA CAJAMARCA
20100262291,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,VENTA AL POR MAYOR DE OTROS PRODUCTOS,41,41,LIMA,LIMA,LIMA
20100418640,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,FABRICACION DE OTROS PRODUCTOS DE METAL NO CLASIFICADO PREVIAMENTE,41,41,CALLAO,PROVINCIA CONSTITUCIONAL DEL CALLAO,CALLAO
20103594651,,ACTIVO,HABIDO,ASOCIACION,ACTIVIDADES DEPORTIVAS,41,41,LAMBAYEQUE,CHICLAYO,LA VICTORIA
20104124802,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,OTRAS ACTIVIDADES RELACIONADAS CON SALUD HUMANA,41,41,SAN MARTIN,SAN MARTIN,TARAPOTO
20106971235,,ACTIVO,HABIDO,EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,FABRICACION DE JABONES Y DETERGENTES,41,41,LIMA,LIMA,SAN MARTIN DE PORRES
20108237148,,ACTIVO,HABIDO,SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,VENTA MINORISTA PRODUCTOS FARMACEUTICOS Y ARTICULOS DE TOCADOR,41,41,LIMA,LIMA,SAN MIGUEL
20111446165,,ACTIVO,HABIDO,ASOCIACION,INVESTIGACION DE CIENCIAS SOCIALES,41,41,LIMA,LIMA,BARRANCO
20111802131,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ELABORACION MACARRONES FIDEOS Y OTROS,41,41,LIMA,LIMA,MAGDALENA DEL MAR
20136649435,,ACTIVO,HABIDO,UNIVERSIDADES CENTROS EDUCATIVOS Y CULTURALES,ENSEÑANZA SECUNDARIA FORMACION GENERAL,41,41,LIMA,LIMA,MIRAFLORES
20142202671,,ACTIVO,HABIDO,INSTITUCIONES RELIGIOSAS,ENSEÑANZA SECUNDARIA FORMACION GENERAL,41,41,AREQUIPA,AREQUIPA,MIRAFLORES
20144048301,,ACTIVO,HABIDO,SOCIEDAD ANONIMA,FABRICACION DE PRENDAS DE VESTIR,41,41,LIMA,LIMA,ATE
20146822011,,ACTIVO,HABIDO,COOPERATIVAS SAIS CAPITAL SOCIAL,OTROS TIPOS INTERMEDIACION MONETARIA,41,41,LA LIBERTAD,TRUJILLO,TRUJILLO
20160927896,,ACTIVO,HABIDO,GOBIERNO REGIONAL LOCAL,ACTIVIDADES DE ADMINISTRACION PUBLICA EN GENERAL,41,41,HUANUCO,HUANUCO,CHURUBAMBA
20161101321,,ACTIVO,HABIDO,ASOCIACION,ACTIVIDADES DE ORGANIZACIONES RELIGIOSAS,41,41,CUSCO,QUISPICANCHI,ANDAHUAYLILLAS
20162003799,,ACTIVO,HABIDO,ASOCIACION,ACTIVIDADES DE ORGANIZACIONES RELIGIOSAS,41,41,LIMA,LIMA,MIRAFLORES
20172013521,,ACTIVO,HABIDO,SOCIEDAD ANONIMA,OTRAS ACTIVIDADES DE ESPARCIMIENTO,41,41,LIMA,LIMA,JESUS MARIA
20190016103,,ACTIVO,HABIDO,SOCIEDAD ANONIMA,OTRAS ACTIVIDADES DE ESPARCIMIENTO,41,41,LIMA,LIMA,SAN BORJA
20212025098,,ACTIVO,HABIDO,GOBIERNO REGIONAL LOCAL,ACTIVIDADES DE ADMINISTRACION PUBLICA EN GENERAL,41,41,AREQUIPA,CARAVELI,CHALA
20217265674,,ACTIVO,HABIDO,SOCIEDAD ANONIMA,VENTA AL POR MAYOR DE MAQUINARIA EQUIPO Y MATERIALES,41,41,LIMA,LIMA,ATE
20261015065,,ACTIVO,HABIDO,EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,TRANSPORTE DE CARGA POR CARRETERA,41,41,LIMA,LIMA,VILLA EL SALVADOR
20270808043,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ELABORACION DE PRODUCTOS DE MOLINERIA,41,41,LIMA,LIMA,LA VICTORIA
20292786795,,ACTIVO,HABIDO,SOCIEDAD ANONIMA,CULTIVO DE FRUTAS,41,41,LIMA,LIMA,SANTIAGO DE SURCO
20301552115,,ACTIVO,HABIDO,SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,CONSTRUCCION EDIFICIOS COMPLETOS,41,41,LIMA,LIMA,SAN JUAN DE LURIGANCHO
20307791936,,ACTIVO,HABIDO,SUCURSALES O AGENCIAS DE EMPRESA EXTRANJERA,PROCESAMIENTO DE DATOS,41,41,LIMA,LIMA,MIRAFLORES
20324203118,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,PESCA EXPLOTACION DE CRIADEROS DE PECES,41,41,TUMBES,TUMBES,TUMBES
20325493811,,ACTIVO,HABIDO,SOCIEDAD ANONIMA ABIERTA,GENERACION Y DISTRIBUCION DE ENERGIA ELECTRICA,41,41,ICA,NASCA,MARCONA
20326894347,,ACTIVO,HABIDO,EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,OTRAS ACTIVIDADES RELACIONADAS CON SALUD HUMANA,41,41,AREQUIPA,AREQUIPA,AREQUIPA
20339858781,,ACTIVO,HABIDO,ASOCIACION,ACTIVIDADES OTRAS ASOCIACIONES NO CLASIFICADO PREVIAMENTE,41,41,LIMA,CAÑETE,SAN ANTONIO
20345367757,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,CONSULTORES PROGRAMAS Y SUMINISTROS INFORMATICOS,41,41,LIMA,LIMA,SAN ISIDRO
20346097303,,ACTIVO,HABIDO,JUNTA DE PROPIETARIOS,ACTIVIDADES OTRAS ASOCIACIONES NO CLASIFICADO PREVIAMENTE,41,41,LIMA,LIMA,SANTIAGO DE SURCO
20352436233,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCION,41,41,LIMA,LIMA,CHORRILLOS
20358856684,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,VENTA AL POR MAYOR DE OTROS PRODUCTOS,41,41,LIMA,LIMA,SAN ISIDRO
20377674686,,ACTIVO,HABIDO,SOCIEDAD ANONIMA,VENTA AL POR MENOR COMBUSTIBLES,41,41,LIMA,LIMA,ATE
20379129219,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,OTRAS ACTIVIDADES DE INFORMATICA,41,41,LIMA,LIMA,SAN ISIDRO
20392551035,,ACTIVO,HABIDO,ASOCIACION,ENSEÑANZA SECUNDARIA FORMACION GENERAL,41,41,LIMA,LIMA,BREÑA
20393444160,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,HOTELES CAMPAMENTOS Y OTROS,41,41,UCAYALI,CORONEL PORTILLO,CALLERIA
20399642109,,ACTIVO,HABIDO,SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,TRANSPORTE DE CARGA POR CARRETERA,41,41,PIURA,PAITA,PAITA
20403522288,,ACTIVO,HABIDO,ASOCIACION,ENSEÑANZA SECUNDARIA FORMACION GENERAL,41,41,LIMA,HUAURA,HUALMAY
20414664645,,ACTIVO,HABIDO,SOCIEDAD ANONIMA,FABRICACION DE PRODUCTOS METALICOS DE USO ESTRUCTURAL,41,41,LIMA,LIMA,PUENTE PIEDRA
20428237596,,ACTIVO,HABIDO,SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,ENSEÑANZA SECUNDARIA FORMACION GENERAL,41,41,LIMA,LIMA,SAN MIGUEL
20443478818,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,PUBLICIDAD,41,41,LIMA,LIMA,SANTIAGO DE SURCO
20446225309,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,PESCA EXPLOTACION DE CRIADEROS DE PECES,41,41,LIMA,HUAURA,HUACHO
20446716035,,ACTIVO,HABIDO,INSTITUCIONES PUBLICAS,ACTIVIDADES DE ADMINISTRACION PUBLICA EN GENERAL,41,41,SAN MARTIN,SAN MARTIN,TARAPOTO
20447608783,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCION,41,41,PUNO,SAN ROMAN,JULIACA
20447788587,,ACTIVO,HABIDO,SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,TELECOMUNICACIONES,41,41,PUNO,SAN ROMAN,JULIACA
20450788849,,ACTIVO,HABIDO,SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,TRANSPORTE DE CARGA POR CARRETERA,41,41,MADRE DE DIOS,TAMBOPATA,TAMBOPATA
20454740468,,ACTIVO,HABIDO,EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,ENSEÑANZA PRIMARIA,41,41,AREQUIPA,AREQUIPA,AREQUIPA
20458865907,,ACTIVO,HABIDO,INSTITUCIONES RELIGIOSAS,ENSEÑANZA PRIMARIA,41,41,CALLAO,PROVINCIA CONSTITUCIONAL DEL CALLAO,LA PERLA
20468530831,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,OTRAS ACTIVIDADES EMPRESARIALES NO CLASIFICADO PREVIAMENTE,41,41,CALLAO,PROVINCIA CONSTITUCIONAL DEL CALLAO,CALLAO
20473558859,,ACTIVO,HABIDO,SOCIEDAD ANONIMA,CULTIVO DE FRUTAS,41,41,LIMA,LIMA,SAN BORJA
20477947141,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,FABRICACION DE PRODUCTOS METALICOS DE USO ESTRUCTURAL,41,41,LIMA,LIMA,SAN MIGUEL
20480454210,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,OTRAS ACTIVIDADES EMPRESARIALES NO CLASIFICADO PREVIAMENTE,41,41,LAMBAYEQUE,CHICLAYO,CHICLAYO
20480689101,,ACTIVO,HABIDO,EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,MANTENIMIENTO Y REPARACION DE VEHICULOS,41,41,LAMBAYEQUE,CHICLAYO,CHICLAYO
20481673659,,ACTIVO,HABIDO,EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,ACTIVIDADES DE ARQUITECTURA E INGENIERIA,41,41,LA LIBERTAD,TRUJILLO,TRUJILLO
20481967300,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ACTIVIDADES DE ARQUITECTURA E INGENIERIA,41,41,LA LIBERTAD,TRUJILLO,HUANCHACO
20482177531,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,TELECOMUNICACIONES,41,41,LIMA,LIMA,SAN ISIDRO
20486774011,,ACTIVO,HABIDO,SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,ENSEÑANZA PRIMARIA,41,41,JUNIN,HUANCAYO,HUANCAYO
20487434800,,ACTIVO,HABIDO,EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,RESTAURANTES BARES Y CANTINAS,41,41,LAMBAYEQUE,CHICLAYO,CHICLAYO
20489418771,,ACTIVO,HABIDO,SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,ENSEÑANZA PRIMARIA,41,41,HUANUCO,HUANUCO,PILLCO MARCA
20491384744,,ACTIVO,HABIDO,EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,ENSEÑANZA PRIMARIA,41,41,LIMA,CAÑETE,SAN VICENTE DE CAÑETE
20491934671,,ACTIVO,HABIDO,EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,OTRAS ACTIVIDADES DE ENTRETENIMIENTO NO CLASIFICADO PREVIAMENTE,41,41,LIMA,LIMA,SURQUILLO
20492199118,,ACTIVO,HABIDO,SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,TRANSPORTE DE CARGA POR CARRETERA,41,41,LIMA,LIMA,SAN JUAN DE LURIGANCHO
20492953246,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,RESTAURANTES BARES Y CANTINAS,41,41,LIMA,LIMA,SANTIAGO DE SURCO
20493908317,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,CRIA DE ANIMALES DOMESTICOS,41,41,SAN MARTIN,SAN MARTIN,LA BANDA DE SHILCAYO
20494865964,,ACTIVO,HABIDO,ASOCIACION,ENSEÑANZA PRIMARIA,41,41,ICA,ICA,LA TINGUIÑA
20501848116,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,REPARACION DE EFECTOS PERSONALES,41,41,LIMA,LIMA,LA MOLINA
20502382706,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,FABRICACION DE TANQUES DEPOSITOS Y RECIPIENTES DE METAL,41,41,LIMA,LIMA,INDEPENDENCIA
20503927919,,ACTIVO,HABIDO,SOCIEDAD ANONIMA,CULTIVOS DE CEREALES,41,41,LIMA,LIMA,MIRAFLORES
20504153500,,ACTIVO,HABIDO,SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,ACTIVIDADES DE ASESORAMIENTO EMPRESARIAL,41,41,LIMA,LIMA,MIRAFLORES
20504565522,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,OTRAS ACTIVIDADES DE INFORMATICA,41,41,LIMA,LIMA,MIRAFLORES
20505018924,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ACTIVIDADES DE ARQUITECTURA E INGENIERIA,41,41,LIMA,LIMA,SANTIAGO DE SURCO
20505337434,,ACTIVO,HABIDO,ASOCIACION,ACTIVIDADES DE RADIO Y TELEVISION,41,41,LIMA,LIMA,MIRAFLORES
20505618280,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ALMACENAMIENTO Y DEPOSITO,41,41,LIMA,LIMA,CHORRILLOS
20505676301,,ACTIVO,HABIDO,EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,RESTAURANTES BARES Y CANTINAS,41,41,LIMA,LIMA,LA MOLINA
20506021333,,ACTIVO,HABIDO,SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,CONSTRUCCION EDIFICIOS COMPLETOS,41,41,LIMA,LIMA,SAN ISIDRO
20506319235,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ACTIVIDADES DE INVESTIGACION Y SEGURIDAD,41,41,LIMA,LIMA,SANTIAGO DE SURCO
20506992185,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ENSEÑANZA SECUNDARIA FORMACION GENERAL,41,41,LIMA,LIMA,CARABAYLLO
20508322870,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,FABRICACION DE PRODUCTOS METALICOS DE USO ESTRUCTURAL,41,41,LIMA,LIMA,SANTIAGO DE SURCO
20508425504,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,FABRICACION DE PRODUCTOS METALICOS DE USO ESTRUCTURAL,41,41,CALLAO,PROVINCIA CONSTITUCIONAL DEL CALLAO,CALLAO
20508585293,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,OTRAS ACTIVIDADES DE ESPARCIMIENTO,41,41,LIMA,LIMA,LA MOLINA
20509413704,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,OTRAS ACTIVIDADES EMPRESARIALES NO CLASIFICADO PREVIAMENTE,41,41,LIMA,LIMA,COMAS
20510942559,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,VENTA PARTES PIEZAS ACCESORIOS,41,41,LIMA,LIMA,ATE
20511501718,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ORGANIZACION DEL TRANSPORTE,41,41,LIMA,LIMA,SAN ISIDRO
20512493484,,ACTIVO,HABIDO,SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,EDUCACION DE ADULTOS Y OTROS,41,41,LIMA,LIMA,LINCE
20513481927,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,VENTA AL POR MAYOR DE OTROS PRODUCTOS,41,41,LIMA,LIMA,LIMA
20513877324,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,TRANSPORTE DE CARGA POR CARRETERA,41,41,LIMA,LIMA,LOS OLIVOS
20514505820,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,RESTAURANTES BARES Y CANTINAS,41,41,LIMA,LIMA,SAN BORJA
20514849910,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ACTIVIDADES DE ARQUITECTURA E INGENIERIA,41,41,LIMA,LIMA,ATE
20515824899,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ENSEÑANZA PRIMARIA,41,41,LIMA,LIMA,SANTA ANITA
20516522314,,ACTIVO,HABIDO,ASOCIACION,ACTIVIDADES OTRAS ASOCIACIONES NO CLASIFICADO PREVIAMENTE,41,41,LIMA,LIMA,ATE
20516791722,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ELABORACION FRUTAS LEGUMBRES Y HORTALIZAS,41,41,LIMA,LIMA,SANTIAGO DE SURCO
20520757423,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,VENTA AL POR MAYOR DE OTROS PRODUCTOS,41,41,LIMA,LIMA,ATE
20521218925,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,EXPLOTACION DE OTRAS MINAS Y CANTERAS NO INCLUIDAS ANTES,41,41,LIMA,LIMA,SAN ISIDRO
20521726246,,ACTIVO,HABIDO,EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,ENSEÑANZA PRIMARIA,41,41,CALLAO,PROVINCIA CONSTITUCIONAL DEL CALLAO,CALLAO
20523766024,,ACTIVO,HABIDO,EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,FABRICACION DE PRODUCTOS DE PLASTICOS,41,41,LIMA,LIMA,SAN JUAN DE LURIGANCHO
20524269440,,ACTIVO,HABIDO,SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,VENTA AL POR MAYOR DE OTROS PRODUCTOS,41,41,LIMA,LIMA,SAN ISIDRO
20526149531,,ACTIVO,HABIDO,SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,TRANSPORTE DE CARGA POR CARRETERA,41,41,PIURA,PIURA,VEINTISEIS DE OCTUBRE
20530862764,,ACTIVO,HABIDO,SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,CONSTRUCCION EDIFICIOS COMPLETOS,41,41,LIMA,LIMA,JESUS MARIA
20535872326,,ACTIVO,HABIDO,ASOCIACION,ACTIVIDADES OTRAS ASOCIACIONES NO CLASIFICADO PREVIAMENTE,41,41,LIMA,LIMA,LA VICTORIA
20538229912,,ACTIVO,HABIDO,ASOCIACION,ENSEÑANZA PRIMARIA,41,41,LIMA,LIMA,PACHACAMAC
20539477600,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ACTIVIDADES DE MEDICOS Y ODONTOLOGO,41,41,AREQUIPA,AREQUIPA,YANAHUARA
20541366505,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,OTROS TIPOS TRANSPORTE REGULADOS VIA TERRESTRE,41,41,JUNIN,HUANCAYO,EL TAMBO
20543134628,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ACTIVIDADES DE ARQUITECTURA E INGENIERIA,41,41,LIMA,LIMA,LA VICTORIA
20543287963,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ACONDICIONAMINTO DE EDIFICIOS,41,41,LIMA,LIMA,LIMA
20545456819,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,REPARACION DE EFECTOS PERSONALES,41,41,LIMA,LIMA,SAN MIGUEL
20545817935,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ACTIVIDADES LIMPIEZA DE EDIFICIOS,41,41,LIMA,LIMA,MIRAFLORES
20546094775,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ACTIVIDADES JURIDICAS,41,41,LIMA,LIMA,LIMA
20546301312,,ACTIVO,HABIDO,SUCURSALES O AGENCIAS DE EMPRESA EXTRANJERA,CONSTRUCCION EDIFICIOS COMPLETOS,41,41,LIMA,LIMA,SAN ISIDRO
20546763103,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,FABRICACION DE OTROS PRODUCTOS DE MADERA,41,41,ICA,CHINCHA,CHINCHA ALTA
20547207000,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,RESTAURANTES BARES Y CANTINAS,41,41,LIMA,LIMA,MAGDALENA DEL MAR
